0.31879,0.14381,0.57938,-0.16154,-0.56518,-0.23159,-0.60449,0.16457,-0.10948,0.23636,0.9511,-0.1975,0.4276,-0.29144,0.0396,-0.14416,0.56823,-0.54559,-0.074914,0.30718,-0.47786,0.49421,-0.31596,-0.27757,0.02481,-0.78225,0.11492,-0.10045,-0.45199,0.63465,-0.15902,-0.45431,-0.40985,-0.13016,0.23102,0.73996,0.094943,0.35513,-0.064881,-0.41626,0.10285,-0.67308,0.60114,-0.63338,-0.25391,-0.18886,0.23728,0.03748,-0.43523,0.24035,-0.085179,-0.29527,0.32922,-0.017163,0.010256,0.15951,-0.49192,-0.43276,0.49781,0.2913,0.32405,-0.28753,-0.93676,0.16942,0.10735,-0.15724,-0.10518,-0.019561,0.13184,0.23733,0.011003,-0.5758,-0.28465,0.58876,-0.293,-0.071588,-0.25472,-0.27945,0.15129,0.19285,-0.23731,-0.24688,0.10245,-0.085133,-0.61219,0.081832,0.68592,-0.034663,0.0081092,0.21795,-0.69828,0.13508,-0.38621,-0.093872,0.10268,0.024657,-0.13617,-0.13953,0.16253,0.041811,0.24912,0.41187,-0.26609,-0.24264,-0.1794,-0.36429,-0.21134,-0.0054983,-0.13919,0.30594,0.49221,-0.12851,0.032621,0.29967,-0.61191,-0.33977,0.64753,0.19805,0.01394,-0.48945,1.7214e-05,0.72797,0.061155,0.036768,-0.24711,0.17998,0.78979,0
0.32412,0.042912,0.66237,0.14397,-0.47818,0.25839,-0.44085,0.30413,-0.017686,-0.91106,0.65361,-0.63343,-0.26763,0.34095,-0.21744,-0.34777,0.3021,-0.20393,0.28093,0.53482,-0.42376,0.24237,-0.45849,-0.34156,-0.0031634,-0.49592,-0.30098,-0.1349,0.047292,0.35305,0.44103,-0.27704,-0.20109,-0.25734,-0.92567,0.66401,0.0049884,-0.034226,0.55399,-0.29149,0.77737,-0.13768,0.45773,-0.31391,-0.064885,-0.39368,-0.0067497,-0.0072899,-0.45651,-0.31342,0.11866,0.28605,0.36024,0.12271,0.27587,0.54693,-0.35499,-0.7769,0.086691,-0.23564,0.18768,0.92065,-0.48439,0.018084,0.44196,-0.1584,-0.17704,0.19452,-0.27321,-0.032207,0.65506,-0.11309,-0.042149,0.51529,-0.11798,0.32366,0.48675,-0.56314,-0.40071,0.28662,-0.2932,-0.13578,0.38242,-0.18639,-0.070435,0.062886,0.27098,-0.33513,-0.2713,0.24336,-0.21008,0.062549,-0.12906,0.16082,-0.17328,-0.22812,0.076531,0.67316,0.18811,0.45025,0.30035,-0.037687,-0.9236,-0.31304,0.29896,-0.14057,-0.31205,-0.48637,-0.54023,0.69231,0.53754,-0.16469,-0.41394,0.087083,-0.63074,-0.71433,0.29284,-0.10726,-0.32581,-0.29672,1.7668e-05,0.75637,0.040798,0.03577,-0.13805,0.26088,0.78526,0
0.25066,0.079843,0.58045,-0.038429,-0.4622,0.26907,-0.50155,0.16097,-0.0047587,-0.57654,0.68371,-0.64542,0.041192,0.061304,0.064076,-0.089626,0.37084,-0.50638,0.21922,0.34615,-0.68515,0.36962,-0.25714,-0.3409,-0.10247,-0.48848,-0.087779,-0.16555,-0.09977,0.37302,0.25819,-0.35483,-0.24586,-0.1391,-0.66109,0.60158,0.016275,0.16684,0.48211,-0.38086,0.66614,-0.22938,0.57606,-0.11531,-0.2907,-0.56957,0.074435,0.15587,-0.42003,-0.23756,-0.028601,0.27797,0.4025,-0.047999,0.04551,0.22295,-0.37,-0.40954,0.36762,-0.22983,0.19592,0.78895,-0.6066,-0.014115,0.28017,-0.062446,-0.11595,0.10428,-0.65244,0.096451,0.8243,-0.31132,-0.18951,0.41448,-0.35057,-0.051695,0.30161,-0.3284,-0.34289,0.25426,-0.15652,-0.24875,0.16215,-0.030794,-0.47506,-0.41396,0.37896,0.099925,0.0062897,0.46925,-0.34273,-0.10539,-0.33626,0.084697,0.077309,-0.26127,-0.14754,0.030277,0.15924,-0.044749,0.064344,0.21503,-0.43896,0.03645,0.46738,-0.28623,-0.40012,-0.079263,-0.19267,0.24064,0.26176,-0.26949,0.013773,0.29058,-0.46943,-0.71012,0.53863,-0.1535,0.045572,-0.34915,1.7508e-05,0.73137,0.056386,0.036048,-0.26337,0.16743,0.77828,0
0.25124,0.17309,-0.32887,0.059424,-0.31235,0.030265,-0.21815,0.32716,0.094149,-0.14242,0.364,0.086713,-0.39634,-0.026804,-0.049262,-0.4877,0.73826,0.034361,0.048818,0.61521,-0.68991,0.5368,-0.52736,-0.58096,-0.0085678,-0.43654,-0.31475,-0.20447,-0.043028,0.18724,0.16037,0.24982,-0.17911,-0.21618,-0.25735,0.10435,0.023718,0.18474,0.12398,-0.32576,0.40599,-0.16613,0.13285,0.43603,0.42684,-0.46611,-0.24773,-0.14267,-0.52833,-0.040734,0.34001,-0.23436,0.55987,0.024953,0.30471,-0.40296,-0.080962,-0.30528,-0.064761,0.49075,0.29889,0.23093,-0.7018,0.023683,0.22454,-0.03503,0.40222,0.12889,-0.31796,-0.37558,0.067533,-0.1565,0.1075,0.781,-0.099491,0.17741,0.45491,-0.33844,-0.56755,-0.1285,-0.36124,0.14853,0.50486,-0.33663,0.41897,0.040617,-0.22861,0.22238,0.020925,-0.06022,0.042809,0.057903,0.20022,0.18336,-0.60817,-0.61243,0.49676,-0.17424,-0.12134,0.41213,-0.35769,-0.30018,0.14729,-0.5072,0.0088229,-0.24199,0.35773,-0.34932,-0.73381,0.52561,0.035286,-0.77613,-0.26379,0.43737,-0.1654,0.38116,-0.13079,0.43424,-0.64341,-0.7258,1.8158e-05,0.58271,0.077131,0.038272,-0.13096,0.26595,0.82275,0
0.29721,0.13472,-0.31394,0.091795,-0.30481,0.045142,-0.31097,0.33256,0.073154,-0.10329,0.47097,0.082489,-0.47417,0.020338,-0.13731,-0.56454,0.65779,0.027687,0.054006,0.63893,-0.64917,0.52518,-0.50088,-0.57735,-0.040314,-0.46368,-0.31478,-0.12453,-0.013578,0.20202,0.34017,0.18077,-0.22028,-0.25524,-0.27459,0.16758,0.042434,0.24352,0.19055,-0.41776,0.41004,-0.18324,0.05316,0.35562,0.43892,-0.3596,-0.19492,-0.17105,-0.50802,-0.13355,0.39601,-0.16957,0.54142,0.17046,0.53042,-0.38943,-0.18531,-0.35128,-0.0207,0.48888,0.30186,0.18366,-0.79702,-0.025669,0.26184,-0.12621,0.17669,0.13713,-0.12594,-0.36956,0.067579,-0.13322,0.18289,0.76962,-0.11297,0.17024,0.73835,-0.36919,-0.77892,0.020071,-0.35742,-0.11934,0.50855,-0.27059,0.42489,-0.2591,-0.26811,0.3566,-0.083371,-0.0029819,0.15653,0.090702,0.16307,0.33473,-0.53949,-0.71036,0.51412,-0.34164,-0.24035,0.40576,-0.48396,-0.32525,0.10167,-0.5874,0.15386,-0.097213,0.75379,-0.25465,-0.72299,0.55511,0.12021,-0.88104,-0.34941,0.28801,-0.096047,0.74699,-0.011897,0.30278,-0.73341,-0.55591,1.801e-05,0.60784,0.065198,0.037817,-0.09814,0.28919,0.83114,0
0.23771,0.22514,-0.39831,-0.017453,-0.36613,-0.018797,-0.33248,0.42659,0.035978,-0.01362,0.48627,0.24728,-0.30351,0.030543,-0.18844,-0.41265,0.69383,0.0080609,0.0022858,0.45034,-0.57801,0.56524,-0.55263,-0.52906,0.035895,-0.40203,-0.20581,-0.26655,-0.016413,0.3914,0.27245,0.024606,-0.15498,-0.28374,-0.184,0.2964,-0.038655,0.32461,0.09201,-0.66104,0.45109,-0.18909,0.13996,0.28102,0.29159,-0.50158,-0.096099,-0.051137,-0.36895,-0.063404,0.12342,-0.22524,0.50448,-0.02042,0.30967,-0.21447,-0.31504,-0.3578,0.12781,0.43304,0.27863,0.30455,-0.96876,-0.12793,0.31859,-0.10247,0.23621,-0.077754,-0.29499,-0.050573,0.14133,-0.29598,-0.080892,0.69901,0.079888,0.073503,0.35179,-0.28339,-0.44493,0.15256,-0.44861,-0.1815,0.65841,-0.32513,-0.074655,-0.30262,-0.076319,0.13396,0.19504,0.10074,-0.15695,-0.0076371,-0.0971,0.20753,-0.34097,-0.63691,0.36906,0.019501,-0.22631,0.081573,-0.90991,-0.086266,0.53747,-0.49539,0.0088411,-0.32354,0.2743,-0.15236,-0.47532,0.58497,0.026443,-0.85784,-0.13858,0.74906,-0.040353,0.75054,0.0069901,0.12293,-0.73125,-0.6261,1.8034e-05,0.596,0.075036,0.037886,-0.17422,0.23464,0.82477,0
0.5291,0.78182,0.23392,-0.34564,0.40338,-0.37604,0.038994,0.089289,-0.60948,-0.090729,0.007816,0.15644,0.21846,-0.20282,0.48916,-0.18334,0.52884,0.35973,0.15195,-0.096067,-0.50854,0.1165,-0.55257,0.31699,0.1718,-0.14916,-0.096593,-0.80366,-0.080517,0.39848,-0.31995,0.37211,-0.54051,-0.74487,0.17687,-0.45079,0.29229,0.51233,0.1682,0.66496,-0.020324,-0.024571,0.248,-0.43176,-0.060989,-0.43423,0.16091,0.24692,0.11917,0.42982,-0.71236,-0.20355,-0.23113,-0.87985,0.52239,-0.30617,-0.55847,-0.27766,-0.1938,0.359,0.65816,-0.47228,0.3892,-0.31954,-0.50781,0.079684,-0.4492,-0.40065,-0.52441,0.4179,0.65181,-0.76607,0.012258,0.068632,-0.31338,0.48201,-0.049881,-0.73524,0.186,0.025029,-0.36375,0.62513,-0.5925,-0.62641,-0.20167,-0.023157,0.13874,-0.28261,0.053458,0.37555,-0.40569,0.037639,0.49352,-0.3598,-0.69841,0.62016,0.16591,-0.42451,0.59578,0.32727,0.090636,-0.086313,-0.2139,-0.10769,-0.32539,-0.1502,-0.27057,-0.28295,0.7004,0.4367,0.77009,-0.29328,-0.59283,-0.25759,-0.38605,0.37889,-0.025947,0.16988,-0.34629,-0.57681,1.8661e-05,0.72984,0.04938,0.037453,0.45006,0.62827,0.79998,0
0.55743,0.8126,0.2916,-0.39141,0.40543,-0.39736,-0.098097,0.097433,-0.63078,-0.037395,0.25542,0.16857,0.32149,-0.18148,0.40577,-0.15131,0.51481,0.31472,0.16708,-0.10365,-0.4854,0.22051,-0.51406,0.2908,0.12588,-0.31291,-0.12421,-0.71981,-0.10937,0.42974,-0.31848,0.30029,-0.52639,-0.81821,0.20891,-0.30587,0.26052,0.7147,0.1362,0.53471,-0.037769,-0.3772,0.15914,-0.45173,0.0036929,-0.39345,0.26741,0.19262,-0.014581,0.46494,-0.73262,-0.25236,-0.11459,-0.77023,0.67117,-0.33342,-0.76412,-0.28963,-0.15198,0.37478,0.8656,-0.54301,0.11365,-0.26887,-0.71294,0.048985,-0.37835,-0.35365,-0.52707,0.41042,0.62979,-0.84557,0.034698,0.23678,-0.30038,0.39047,-0.043631,-0.74236,0.21424,0.21229,-0.37208,0.44086,-0.51762,-0.7207,-0.013042,-0.10443,0.048938,-0.33782,0.00015217,0.28362,-0.29334,0.0039203,0.24972,-0.3506,-0.50212,0.62929,0.18547,-0.47893,0.45797,0.5037,0.024816,-0.14784,-0.16433,-0.21431,-0.40792,-0.26953,-0.0067194,-0.228,0.59591,0.50159,0.67416,-0.21821,-0.52039,-0.18479,-0.24141,0.23458,-0.073935,0.12647,-0.2147,-0.71816,1.8476e-05,0.73905,0.047463,0.037208,0.44607,0.62606,0.80281,0
0.46201,0.75846,0.23024,-0.35937,0.31533,-0.30948,-0.12962,0.17277,-0.58673,-0.096396,0.27011,0.043383,0.34171,-0.24036,0.24679,-0.095786,0.46396,0.23662,0.20969,-0.075436,-0.49062,0.20748,-0.56568,0.29753,0.14546,-0.29764,-0.0084538,-0.83229,-0.11082,0.41105,-0.10941,0.23021,-0.47916,-0.7503,0.074474,-0.18183,0.17618,0.70008,0.028832,0.41097,0.053028,-0.29183,0.21262,-0.51138,-0.045757,-0.40358,0.23695,0.20849,0.010919,0.36056,-0.76677,-0.15126,-0.014166,-0.94247,0.58416,-0.19673,-0.78539,-0.31711,-0.029432,0.20991,0.72616,-0.31867,-0.010098,-0.14796,-0.60674,0.0078923,-0.49442,-0.31399,-0.55591,0.37648,0.73963,-0.90653,0.089169,0.32515,-0.35467,0.35772,-0.017761,-0.65593,0.15042,0.25805,-0.40016,0.39758,-0.36365,-0.67702,-0.14785,0.044129,0.1519,-0.38443,-0.022677,0.36111,-0.33567,0.018662,0.052307,-0.25742,-0.43031,0.57946,0.081841,-0.4714,0.47198,0.40596,0.20219,-0.12526,-0.19423,-0.23663,-0.24362,-0.21981,-0.19666,-0.22416,0.64466,0.51308,0.62986,-0.18834,-0.44574,-0.31684,-0.34604,0.20608,-0.036749,0.11126,-0.25949,-0.86074,1.864e-05,0.73292,0.047558,0.037439,0.31985,0.55455,0.80463,0
0.67313,0.060552,0.4039,-0.11365,-0.75851,-0.050059,-0.43991,0.26751,0.49807,-0.1833,0.74218,-0.26677,0.176,-0.2727,-0.29309,0.34984,0.41783,-0.47649,0.17449,0.40075,-0.49775,0.51114,-0.5282,-0.40439,-0.1405,-0.4754,0.11863,-0.21396,-0.26262,0.41982,0.11509,-0.51479,-0.29157,0.13957,-0.10217,0.68037,0.10122,-0.19793,0.40102,-0.63632,0.22589,-0.26983,0.48204,0.3332,-0.32281,-0.44895,0.075291,-0.36266,-0.14273,0.12947,-0.46037,-0.016985,0.3154,-0.00024212,-0.28375,-0.048149,-0.20502,-0.35603,0.62221,0.44423,-0.56887,-0.089917,-0.17552,0.078564,0.091752,-0.35643,0.25703,-0.0088835,-0.6748,0.02196,0.10776,-0.38266,0.12249,0.44542,-0.33868,-0.26965,-0.44214,-0.22225,0.078237,0.72661,0.37843,-0.29372,-0.13343,-0.23241,-0.54867,0.41136,0.56138,-0.42998,0.22509,-0.05132,-0.71175,0.31332,-0.68438,-0.12234,0.45968,0.17512,-0.16981,0.051854,-0.16928,-0.13915,0.16567,0.77213,-0.094227,-0.47319,-0.11099,-0.22916,-0.082996,0.23481,0.10987,-0.35467,-0.031155,0.10981,0.50538,0.035272,0.016798,0.30141,0.13343,-0.20975,-0.35041,0.10983,1.5901e-05,0.70609,0.054166,0.035628,-0.26432,0.16669,0.82983,0
