-1.000000,-1.000000,-1.000000,1.000000
-1.109503,-1.233907,-0.660313,1.000000
-0.794143,-1.050725,-1.259896,1.000000
-0.830583,-0.750259,-0.754095,1.000000
-0.985243,-0.845545,-1.106996,1.000000
-1.059479,-0.909282,-1.113902,1.000000
-0.891005,-1.133364,-1.006536,1.000000
-1.206598,-0.761843,-0.725113,1.000000
-1.006013,-0.934836,-1.088549,1.000000
-1.290242,-1.298215,-0.998138,1.000000
-1.085745,-0.640006,-0.962827,1.000000
-0.894103,-1.007863,-0.918521,1.000000
-1.049429,-0.904911,-0.993827,1.000000
-0.907007,-0.856387,-0.739155,1.000000
-0.794103,-1.025679,-1.103996,1.000000
-1.026534,-1.038732,-1.021860,1.000000
-1.365215,-1.075142,-0.934460,1.000000
-1.001880,-1.007780,-0.994983,1.000000
-0.754952,-1.169994,-1.302657,1.000000
-0.844096,-0.849301,-0.877923,1.000000
-0.989452,-1.012784,-0.992050,1.000000
-0.846905,-0.960387,-0.894467,1.000000
-1.253147,-1.213900,-0.699969,1.000000
-1.068108,-1.072801,-1.153583,1.000000
-0.891887,-0.894897,-1.072394,1.000000
-0.972935,-1.034020,-0.958320,1.000000
-1.052852,-1.220793,-1.207435,1.000000
-0.946011,-0.949845,-1.044851,1.000000
-1.168983,-0.855712,-0.827093,1.000000
-1.000046,-0.982412,-0.971856,1.000000
-0.837535,-0.828074,-0.832813,1.000000
-1.059258,-1.115924,-0.972989,1.000000
-0.785632,-0.654645,-1.289915,1.000000
-1.189785,-1.181288,-1.131470,1.000000
-1.190708,-1.109330,-0.915039,1.000000
-1.009483,-0.990699,-0.997627,1.000000
-0.927951,-0.989207,-1.073284,1.000000
-1.045138,-1.067265,-0.923844,1.000000
-1.099005,-0.920611,-0.993557,1.000000
-0.849445,-1.180730,-1.014350,1.000000
-1.236947,-0.950527,-1.175397,1.000000
-0.946544,-1.033888,-0.965271,1.000000
-0.825423,-1.207829,-0.669597,1.000000
-1.273750,-1.019610,-1.319162,1.000000
-1.300942,-1.108618,-1.268926,1.000000
-0.975855,-0.842302,-0.964513,1.000000
-0.919960,-1.297869,-1.210467,1.000000
-1.100750,-0.931972,-1.173270,1.000000
-1.088334,-1.116344,-1.023618,1.000000
