1.000000,1.000000,1.000000
1.070359,0.880621,1.000000
1.021535,0.956799,1.000000
1.000264,0.999964,1.000000
1.088878,1.072018,1.000000
0.879236,0.864089,1.000000
1.045528,0.931764,1.000000
0.907114,0.742122,1.000000
1.194127,1.020339,1.000000
0.864421,0.852136,1.000000
0.950462,0.747076,1.000000
1.193312,1.194430,1.000000
0.991209,1.002942,1.000000
0.989410,1.000327,1.000000
0.861549,0.955336,1.000000
0.917847,1.071820,1.000000
0.807627,1.126623,1.000000
0.866112,0.753655,1.000000
1.029941,1.028889,1.000000
1.032603,0.799711,1.000000
0.817791,1.221575,1.000000
0.960710,1.000942,1.000000
0.991362,1.003840,1.000000
0.866460,1.153843,1.000000
1.037879,0.956358,1.000000
0.888010,0.831757,1.000000
0.830762,0.976782,1.000000
1.052609,1.019805,1.000000
0.940834,1.007399,1.000000
1.011584,0.982379,1.000000
1.071710,1.006275,1.000000
1.179613,1.179270,1.000000
1.082593,0.935143,1.000000
1.139264,1.235960,1.000000
1.160119,0.983488,1.000000
0.939556,1.169905,1.000000
1.194528,1.088971,1.000000
0.961356,1.020436,1.000000
0.894209,1.219710,1.000000
0.892920,1.022943,1.000000
1.080262,0.883708,1.000000
1.024132,0.704030,1.000000
1.162853,1.190526,1.000000
1.011637,1.000280,1.000000
0.892967,0.842361,1.000000
1.030342,1.012518,1.000000
1.161848,1.187387,1.000000
1.105964,1.126732,1.000000
1.024486,0.938745,1.000000
1.272408,1.103844,1.000000
0.942638,0.867039,1.000000
0.965384,1.209835,1.000000
0.853524,1.183029,1.000000
0.800012,1.090514,1.000000
1.051889,1.049435,1.000000
0.883847,1.092788,1.000000
1.052607,1.000928,1.000000
0.913546,0.760801,1.000000
1.071541,1.197502,1.000000
1.083771,1.266540,1.000000
0.832144,0.926026,1.000000
1.226455,1.187744,1.000000
1.051115,0.739627,1.000000
0.852998,0.861459,1.000000
1.021423,0.924878,1.000000
0.949005,0.980299,1.000000
0.991946,0.991120,1.000000
0.843996,1.050541,1.000000
1.201857,0.845204,1.000000
1.106307,1.200587,1.000000
0.936162,0.819549,1.000000
0.849132,1.246332,1.000000
0.792250,0.939714,1.000000
1.188553,1.121725,1.000000
0.978120,0.988257,1.000000
0.912998,0.935899,1.000000
0.822131,1.105799,1.000000
